ts,client,query,type,response,rcode,latency_ms
2026-01-18T04:47:05.769Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,9
2026-01-18T04:48:15.156Z,FIN-WS17,updates.microsoft.com,A,52.92.128.17,NOERROR,44
2026-01-18T04:49:05.720Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,61
2026-01-18T04:51:36.386Z,FIN-WS17,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,14
2026-01-18T04:52:55.171Z,ENG-MAC-04,registry.npmjs.org,A,74.112.186.55,NOERROR,44
2026-01-18T04:55:42.854Z,FIN-WS17,login.microsoftonline.com,A,13.107.42.14,NOERROR,61
2026-01-18T04:57:06.703Z,FIN-WS22,login.microsoftonline.com,A,74.112.186.55,NOERROR,12
2026-01-18T04:59:00.654Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,21
2026-01-18T05:01:18.621Z,LINUX-JUMP-01,box.com,A,52.92.128.17,NOERROR,53
2026-01-18T05:03:12.447Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,5
2026-01-18T05:04:14.940Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,63
2026-01-18T05:05:06.795Z,ENG-MAC-04,registry.npmjs.org,A,74.112.186.55,NOERROR,19
2026-01-18T05:06:48.729Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,50
2026-01-18T05:09:02.352Z,LINUX-JUMP-01,registry.npmjs.org,A,13.107.42.14,NOERROR,65
2026-01-18T05:11:54.300Z,LINUX-JUMP-01,updates.microsoft.com,A,52.92.128.17,NOERROR,46
2026-01-18T05:14:08.177Z,ENG-MAC-04,registry.npmjs.org,A,140.82.112.5,NOERROR,68
2026-01-18T05:16:11.925Z,LINUX-JUMP-01,box.com,A,13.107.42.14,NOERROR,36
2026-01-18T05:17:44.771Z,FIN-WS17,login.microsoftonline.com,A,74.112.186.55,NOERROR,50
2026-01-18T05:19:09.837Z,ENG-MAC-17,box.com,A,140.82.112.5,NOERROR,60
2026-01-18T05:20:18.997Z,ENG-MAC-04,cdn.slack.com,A,74.112.186.55,NOERROR,48
2026-01-18T05:22:12.497Z,FIN-WS22,cdn.slack.com,A,13.107.42.14,NOERROR,23
2026-01-18T05:24:48.816Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,55
2026-01-18T05:27:14.289Z,LINUX-JUMP-01,updates.microsoft.com,A,52.92.128.17,NOERROR,15
2026-01-18T05:29:12.410Z,ENG-MAC-04,login.microsoftonline.com,A,74.112.186.55,NOERROR,12
2026-01-18T05:30:59.321Z,ENG-MAC-17,registry.npmjs.org,A,52.92.128.17,NOERROR,62
2026-01-18T05:32:24.758Z,FIN-WS22,login.microsoftonline.com,A,52.92.128.17,NOERROR,50
2026-01-18T05:34:08.577Z,FIN-WS17,registry.npmjs.org,A,140.82.112.5,NOERROR,16
2026-01-18T05:35:09.663Z,ENG-MAC-17,updates.microsoft.com,A,13.107.42.14,NOERROR,32
2026-01-18T05:36:05.687Z,FIN-WS22,updates.microsoft.com,A,13.107.42.14,NOERROR,69
2026-01-18T05:37:35.719Z,FIN-WS22,login.microsoftonline.com,A,13.107.42.14,NOERROR,3
2026-01-18T05:40:24.804Z,BLD-RUN-02,registry.npmjs.org,A,140.82.112.5,NOERROR,27
2026-01-18T05:42:12.177Z,FIN-WS22,box.com,A,74.112.186.55,NOERROR,19
2026-01-18T05:42:53.850Z,ENG-MAC-17,updates.microsoft.com,A,74.112.186.55,NOERROR,48
2026-01-18T05:45:39.386Z,ENG-MAC-04,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,61
2026-01-18T05:46:51.520Z,ENG-MAC-04,registry.npmjs.org,A,52.92.128.17,NOERROR,9
2026-01-18T05:47:54.787Z,FIN-WS22,box.com,A,52.92.128.17,NOERROR,54
2026-01-18T05:49:57.207Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,53
2026-01-18T05:50:58.582Z,FIN-WS22,updates.microsoft.com,A,140.82.112.5,NOERROR,5
2026-01-18T05:53:12.287Z,LINUX-JUMP-01,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,59
2026-01-18T05:55:04.605Z,ENG-MAC-17,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,3
2026-01-18T05:55:54.243Z,BLD-RUN-02,login.microsoftonline.com,A,140.82.112.5,NOERROR,8
2026-01-18T05:57:35.768Z,ENG-MAC-17,api.github.com,A,140.82.112.5,NOERROR,59
2026-01-18T05:59:19.780Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,30
2026-01-18T06:01:56.175Z,ENG-MAC-04,updates.microsoft.com,A,52.92.128.17,NOERROR,49
2026-01-18T06:03:29.614Z,FIN-WS17,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,47
2026-01-18T06:06:22.796Z,BLD-RUN-02,api.github.com,A,13.107.42.14,NOERROR,47
2026-01-18T06:08:18.963Z,FIN-WS22,api.github.com,A,52.92.128.17,NOERROR,71
2026-01-18T06:10:59.910Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,52.92.128.17,NOERROR,13
2026-01-18T06:11:59.040Z,ENG-MAC-17,api.github.com,A,140.82.112.5,NOERROR,51
2026-01-18T06:13:53.508Z,BLD-RUN-02,login.microsoftonline.com,A,13.107.42.14,NOERROR,2
2026-01-18T06:16:24.101Z,FIN-WS17,box.com,A,74.112.186.55,NOERROR,18
2026-01-18T06:17:26.998Z,LINUX-JUMP-01,updates.microsoft.com,A,140.82.112.5,NOERROR,2
2026-01-18T06:18:15.877Z,FIN-WS22,api.github.com,A,13.107.42.14,NOERROR,52
2026-01-18T06:20:42.999Z,BLD-RUN-02,box.com,A,52.92.128.17,NOERROR,34
2026-01-18T06:21:25.615Z,FIN-WS17,api.github.com,A,140.82.112.5,NOERROR,64
2026-01-18T06:22:40.224Z,ENG-MAC-04,box.com,A,140.82.112.5,NOERROR,60
2026-01-18T06:24:38.508Z,FIN-WS17,cdn.slack.com,A,13.107.42.14,NOERROR,15
2026-01-18T06:25:13.614Z,ENG-MAC-04,updates.microsoft.com,A,74.112.186.55,NOERROR,64
2026-01-18T06:27:34.051Z,LINUX-JUMP-01,cdn.slack.com,A,140.82.112.5,NOERROR,56
2026-01-18T06:30:06.420Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,2
2026-01-18T06:31:18.962Z,FIN-WS17,updates.microsoft.com,A,140.82.112.5,NOERROR,67
2026-01-18T06:34:04.031Z,BLD-RUN-02,box.com,A,140.82.112.5,NOERROR,65
2026-01-18T06:35:39.686Z,ENG-MAC-04,api.github.com,A,140.82.112.5,NOERROR,24
2026-01-18T06:37:12.500Z,LINUX-JUMP-01,registry.npmjs.org,A,13.107.42.14,NOERROR,18
2026-01-18T06:39:14.378Z,FIN-WS22,updates.microsoft.com,A,74.112.186.55,NOERROR,71
2026-01-18T06:40:33.978Z,ENG-MAC-04,registry.npmjs.org,A,74.112.186.55,NOERROR,71
2026-01-18T06:43:17.519Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,23
2026-01-18T06:44:33.270Z,ENG-MAC-04,api.github.com,A,13.107.42.14,NOERROR,27
2026-01-18T06:45:44.224Z,ENG-MAC-04,login.microsoftonline.com,A,13.107.42.14,NOERROR,69
2026-01-18T06:47:33.442Z,ENG-MAC-04,box.com,A,140.82.112.5,NOERROR,44
2026-01-18T06:48:18.686Z,ENG-MAC-04,login.microsoftonline.com,A,52.92.128.17,NOERROR,28
2026-01-18T06:50:05.477Z,FIN-WS17,api.github.com,A,74.112.186.55,NOERROR,28
2026-01-18T06:51:17.397Z,LINUX-JUMP-01,registry.npmjs.org,A,52.92.128.17,NOERROR,44
2026-01-18T06:54:01.418Z,BLD-RUN-02,cdn.slack.com,A,74.112.186.55,NOERROR,29
2026-01-18T06:56:20.534Z,LINUX-JUMP-01,api.github.com,A,140.82.112.5,NOERROR,46
2026-01-18T06:57:28.794Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,140.82.112.5,NOERROR,14
2026-01-18T06:59:34.609Z,ENG-MAC-17,registry.npmjs.org,A,140.82.112.5,NOERROR,51
2026-01-18T07:01:55.560Z,FIN-WS22,updates.microsoft.com,A,140.82.112.5,NOERROR,32
2026-01-18T07:04:38.909Z,FIN-WS17,updates.microsoft.com,A,74.112.186.55,NOERROR,20
2026-01-18T07:07:20.701Z,ENG-MAC-17,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,56
2026-01-18T07:10:12.685Z,LINUX-JUMP-01,updates.microsoft.com,A,52.92.128.17,NOERROR,63
2026-01-18T07:12:30.277Z,BLD-RUN-02,registry.npmjs.org,A,52.92.128.17,NOERROR,58
2026-01-18T07:13:57.384Z,BLD-RUN-02,api.github.com,A,74.112.186.55,NOERROR,62
2026-01-18T07:16:38.455Z,ENG-MAC-04,box.com,A,13.107.42.14,NOERROR,65
2026-01-18T07:18:38.675Z,LINUX-JUMP-01,registry.npmjs.org,A,13.107.42.14,NOERROR,47
2026-01-18T07:20:17.132Z,BLD-RUN-02,updates.microsoft.com,A,52.92.128.17,NOERROR,14
2026-01-18T07:21:39.472Z,LINUX-JUMP-01,cdn.slack.com,A,52.92.128.17,NOERROR,29
2026-01-18T07:23:47.616Z,ENG-MAC-04,cdn.slack.com,A,140.82.112.5,NOERROR,17
2026-01-18T07:24:42.914Z,ENG-MAC-17,box.com,A,13.107.42.14,NOERROR,69
2026-01-18T07:26:17.598Z,ENG-MAC-04,api.github.com,A,13.107.42.14,NOERROR,14
2026-01-18T07:29:01.069Z,ENG-MAC-17,s3.us-west-2.amazonaws.com,A,13.107.42.14,NOERROR,27
2026-01-18T07:30:42.811Z,FIN-WS22,registry.npmjs.org,A,140.82.112.5,NOERROR,37
2026-01-18T07:31:21.422Z,LINUX-JUMP-01,cdn.slack.com,A,74.112.186.55,NOERROR,5
2026-01-18T07:32:54.518Z,FIN-WS22,s3.us-west-2.amazonaws.com,A,74.112.186.55,NOERROR,45
2026-01-18T07:34:11.658Z,ENG-MAC-17,login.microsoftonline.com,A,52.92.128.17,NOERROR,65
2026-01-18T07:35:32.714Z,BLD-RUN-02,box.com,A,140.82.112.5,NOERROR,52
